id,ticker,name,sector,probability,up,down
116,CLX,Clorox,Consumer Staples,0.5240804888298111,1.01,0.9892
100,CERN,Cerner,Health Care,0.4983389715883245,1.009,0.991
414,SPG,Simon Property Group,Real Estate,0.5039601278347304,1.016,0.9842
468,VTR,Ventas,Real Estate,0.5179427263769025,1.014,0.9851
230,HLT,Hilton Worldwide,Consumer Discretionary,0.5111782686323001,1.014,0.9855
279,LH,LabCorp,Health Care,0.5121447107872381,1.011,0.9884
79,BR,Broadridge Financial Solutions,Information Technology,0.5205644761669295,1.01,0.9895
195,FITB,Fifth Third Bancorp,Financials,0.5148771386715042,1.015,0.9843
374,PPG,PPG Industries,Materials,0.5173498967137243,1.012,0.9877
141,DE,Deere & Co.,Industrials,0.5023727233723834,1.014,0.9861
450,TDG,TransDigm Group,Industrials,0.5088471904294967,1.015,0.9849
477,VNO,Vornado Realty Trust,Real Estate,0.5117832435689774,1.015,0.985
388,PWR,Quanta Services,Industrials,0.49042890297048913,1.014,0.9865
135,CMI,Cummins,Industrials,0.5174490258503188,1.012,0.9876
389,DGX,Quest Diagnostics,Health Care,0.5055750440257436,1.01,0.9896
485,WAT,Waters Corporation,Health Care,0.5351559491806755,1.011,0.9874
138,DHR,Danaher Corporation,Health Care,0.49911601442902614,1.011,0.9895
222,HAL,Halliburton,Energy,0.5077981033507575,1.021,0.9783
502,ZBRA,Zebra Technologies,Information Technology,0.509194608996893,1.015,0.9843
107,CB,Chubb,Financials,0.5226620117007138,1.01,0.9894
276,KHC,Kraft Heinz,Consumer Staples,0.5308918565816029,1.011,0.9883
46,AAPL,Apple,Information Technology,0.5081924876970261,1.013,0.9872
295,MTB,M&T Bank,Financials,0.5168580070425329,1.014,0.9857
57,AVB,AvalonBay Communities,Real Estate,0.5337406543866854,1.01,0.9892
381,PTC,PTC,Information Technology,0.5266387123243391,1.014,0.9844
152,DG,Dollar General,Consumer Discretionary,0.5076644343316373,1.01,0.9902
247,INCY,Incyte,Health Care,0.5177489392858929,1.014,0.9855
170,LLY,Eli Lilly & Co,Health Care,0.4984216528833108,1.011,0.9891
397,RSG,Republic Services,Industrials,0.5201710784126244,1.008,0.992
129,GLW,Corning,Information Technology,0.5163439985886998,1.013,0.9868
238,HUM,Humana,Health Care,0.5101419605950337,1.012,0.988
250,ICE,Intercontinental Exchange,Financials,0.5211138523805522,1.009,0.9905
448,TSCO,Tractor Supply Company,Consumer Discretionary,0.5132754459150615,1.012,0.9873
78,AVGO,Broadcom,Information Technology,0.5115476242024652,1.014,0.9855
438,TXN,Texas Instruments,Information Technology,0.5109720400298796,1.012,0.9877
133,CCI,Crown Castle,Real Estate,0.5222610172585112,1.01,0.9892
258,IQV,IQVIA,Health Care,0.5053103468622804,1.013,0.9871
436,TER,Teradyne,Information Technology,0.5094527061496927,1.017,0.9822
72,BA,Boeing,Industrials,0.5032580207171067,1.019,0.9816
184,EXC,Exelon,Utilities,0.5351735496136594,1.009,0.9896
252,IP,International Paper,Materials,0.5319197883826119,1.013,0.9859
1,MMM,3M,Industrials,0.5442844920409279,1.01,0.9887
137,DHI,D. R. Horton,Consumer Discretionary,0.5009810082731481,1.016,0.9845
154,D,Dominion Energy,Utilities,0.5334289825722863,1.009,0.9905
22,LNT,Alliant Energy,Utilities,0.5193597945334877,1.009,0.9906
313,MCHP,Microchip Technology,Information Technology,0.5049137576538809,1.017,0.9829
435,TFX,Teleflex,Health Care,0.5326931715898711,1.012,0.9861
